"","Study","County","Lake","Waterbody Name","Station","STATIONID","STATION_ID","Monitoring Location Name (35 or less)","Water Management District","GNIS_ID","water type","WIN Secondary Type","GPS Source","Lat deg","Lat min","Lat sec","Long deg","Long min","Long sec","Formula Latitude","Formula Longitude","Latitude","Longitude","Region Number","Region Name","Geologic formation","Geologic formation description","Physiographic region","Physiographic region descriptio","SA (acres)","SA (hectare)","SA Citation","TP Zone","TP 75th","TP 80th","TP 85th","TP 90th","TN Zone","TN 75th","TN 80th","TN 85th","TN 90th","Nutrient Watershed Region","Esturary","Esturary Segment","Narrative Nutrient Criteria Waters","Coastal Nutrient Region","Coastal Nutrient Segment","Site Specific Interpretations of the NNC","Lake_County"
"43","LW","Alachua","Ironwood A",NA,"2","Ala-IronwoodA-2","ALA-IRONWOODA-2","Alachua-Ironwood A-2","St. Johns River",NA,"Lake","Lake","Street Atlas","29","41","18.600000000000001","82","17","30.3","29.688500000000001","-82.291749999999993",29.6885,-82.29175,"75-08","Central Valley","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","si1d","The lake lies in the High Flatwoods subdivision of the Okefenokee Upland division of the Sea Island District",".",".",NA,"TP4",53,59,72,93,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Ironwood A Alachua"
"44","LW","Alachua","Ironwood B",NA,"1","Ala-IronwoodB-1","ALA-IRONWOODB-1","Alachua-Ironwood B-1","St. Johns River",NA,"Lake","Lake","Street Atlas","29","41","20.9","82","17","23.9","29.689138888888888","-82.289972222222218",29.6891388888889,-82.2899722222222,"75-08","Central Valley","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","si1d","The lake lies in the High Flatwoods subdivision of the Okefenokee Upland division of the Sea Island District",".",".",NA,"TP4",53,59,72,93,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Ironwood B Alachua"
"45","LW","Alachua","Ironwood B",NA,"2","Ala-IronwoodB-2","ALA-IRONWOODB-2","Alachua-Ironwood B-2","St. Johns River",NA,"Lake","Lake","Street Atlas","29","41","21.6","82","17","22.8","29.689333333333334","-82.289666666666662",29.6893333333333,-82.2896666666667,"75-08","Central Valley","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","si1d","The lake lies in the High Flatwoods subdivision of the Okefenokee Upland division of the Sea Island District",".",".",NA,"TP4",53,59,72,93,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Ironwood B Alachua"
"46","LW","Alachua","Ironwood C",NA,"1","Ala-IronwoodC-1","ALA-IRONWOODC-1","Alachua-Ironwood C-1","St. Johns River",NA,"Lake","Lake","Street Atlas","29","41","25.9","82","17","21.5","29.690527777777778","-82.289305555555558",29.6905277777778,-82.2893055555556,"75-08","Central Valley","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","si1d","The lake lies in the High Flatwoods subdivision of the Okefenokee Upland division of the Sea Island District",".",".",NA,"TP4",53,59,72,93,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Ironwood C Alachua"
"47","LW","Alachua","Ironwood C",NA,"2","Ala-IronwoodC-2","ALA-IRONWOODC-2","Alachua-Ironwood C-2","St. Johns River",NA,"Lake","Lake","Street Atlas","29","41","26.4","82","17","21","29.690666666666665","-82.289166666666674",29.6906666666667,-82.2891666666667,"75-08","Central Valley","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","si1d","The lake lies in the High Flatwoods subdivision of the Okefenokee Upland division of the Sea Island District",".",".",NA,"TP4",53,59,72,93,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Ironwood C Alachua"
"48","LW","Alachua","Ironwood D",NA,"1","Ala-IronwoodD-1","ALA-IRONWOODD-1","Alachua-Ironwood D-1","St. Johns River",NA,"Lake","Lake","Street Atlas","29","41","27","82","17","20.7","29.690833333333334","-82.289083333333338",29.6908333333333,-82.2890833333333,"75-08","Central Valley","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","si1d","The lake lies in the High Flatwoods subdivision of the Okefenokee Upland division of the Sea Island District",".",".",NA,"TP4",53,59,72,93,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Ironwood D Alachua"
"49","LW","Alachua","Ironwood D",NA,"2","Ala-IronwoodD-2","ALA-IRONWOODD-2","Alachua-Ironwood D-2","St. Johns River",NA,"Lake","Lake","Street Atlas","29","41","27.6","82","17","20.7","29.690999999999999","-82.289083333333338",29.691,-82.2890833333333,"75-08","Central Valley","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","si1d","The lake lies in the High Flatwoods subdivision of the Okefenokee Upland division of the Sea Island District",".",".",NA,"TP4",53,59,72,93,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Ironwood D Alachua"
"50","LW","Alachua","Ironwood E",NA,"1","Ala-IronwoodE-1","ALA-IRONWOODE-1","Alachua-Ironwood E-1","St. Johns River",NA,"Lake","Lake","Street Atlas","29","41","12.7","82","17","22.9","29.68686111111111","-82.28969444444445",29.6868611111111,-82.2896944444445,"75-08","Central Valley","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","si1d","The lake lies in the High Flatwoods subdivision of the Okefenokee Upland division of the Sea Island District",".",".",NA,"TP4",53,59,72,93,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Ironwood E Alachua"
"51","LW","Alachua","Ironwood E",NA,"2","Ala-IronwoodE-2","ALA-IRONWOODE-2","Alachua-Ironwood E-2","St. Johns River",NA,"Lake","Lake","Street Atlas","29","41","12.7","82","17","22","29.68686111111111","-82.289444444444442",29.6868611111111,-82.2894444444444,"75-08","Central Valley","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","si1d","The lake lies in the High Flatwoods subdivision of the Okefenokee Upland division of the Sea Island District",".",".",NA,"TP4",53,59,72,93,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Ironwood E Alachua"
"52","LW","Alachua","Ironwood F",NA,"1","Ala-IronwoodF-1","ALA-IRONWOODF-1","Alachua-Ironwood F-1","St. Johns River",NA,"Lake","Lake","Street Atlas","29","41","20.100000000000001","82","18","2.2000000000000002","29.688916666666668","-82.30061111111111",29.6889166666667,-82.3006111111111,"75-08","Central Valley","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","si1d","The lake lies in the High Flatwoods subdivision of the Okefenokee Upland division of the Sea Island District",".",".",NA,"TP4",53,59,72,93,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Ironwood F Alachua"
"53","LW","Alachua","Ironwood F",NA,"2","Ala-IronwoodF-2","ALA-IRONWOODF-2","Alachua-Ironwood F-2","St. Johns River",NA,"Lake","Lake","Street Atlas","29","41","20.100000000000001","82","18","1","29.688916666666668","-82.300277777777779",29.6889166666667,-82.3002777777778,"75-08","Central Valley","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","si1d","The lake lies in the High Flatwoods subdivision of the Okefenokee Upland division of the Sea Island District",".",".",NA,"TP4",53,59,72,93,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Ironwood F Alachua"
"54","LW","Alachua","Ironwood G",NA,"1","Ala-IronwoodG-1","ALA-IRONWOODG-1","Alachua-Ironwood G-1","St. Johns River",NA,"Lake","Lake","Street Atlas","29","41","25.9","82","18","3.2","29.690527777777778","-82.300888888888892",29.6905277777778,-82.3008888888889,"75-08","Central Valley","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","si1d","The lake lies in the High Flatwoods subdivision of the Okefenokee Upland division of the Sea Island District",".",".",NA,"TP4",53,59,72,93,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Ironwood G Alachua"
"55","LW","Alachua","Ironwood G",NA,"2","Ala-IronwoodG-2","ALA-IRONWOODG-2","Alachua-Ironwood G-2","St. Johns River",NA,"Lake","Lake","Street Atlas","29","41","25.8","82","18","1.6","29.6905","-82.300444444444437",29.6905,-82.3004444444444,"75-08","Central Valley","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","si1d","The lake lies in the High Flatwoods subdivision of the Okefenokee Upland division of the Sea Island District",".",".",NA,"TP4",53,59,72,93,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Ironwood G Alachua"
"56","LW","Alachua","Ironwood H",NA,"1","Ala-IronwoodH-1","ALA-IRONWOODH-1","Alachua-Ironwood H-1","St. Johns River",NA,"Lake","Lake","Street Atlas","29","41","27.4","82","17","28.4","29.690944444444444","-82.291222222222217",29.6909444444444,-82.2912222222222,"75-08","Central Valley","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","si1d","The lake lies in the High Flatwoods subdivision of the Okefenokee Upland division of the Sea Island District",".",".",NA,"TP4",53,59,72,93,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Ironwood H Alachua"
"57","LW","Alachua","Ironwood H",NA,"2","Ala-IronwoodH-2","ALA-IRONWOODH-2","Alachua-Ironwood H-2","St. Johns River",NA,"Lake","Lake","Street Atlas","29","41","27.9","82","17","28.3","29.691083333333335","-82.291194444444443",29.6910833333333,-82.2911944444444,"75-08","Central Valley","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","si1d","The lake lies in the High Flatwoods subdivision of the Okefenokee Upland division of the Sea Island District",".",".",NA,"TP4",53,59,72,93,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Ironwood H Alachua"
"58","LW","Alachua","Jeffords",NA,"1","Ala-Jeffords-1","ALA-JEFFORDS-1","Alachua-Jeffords-1","St. Johns River",NA,"Lake","Lake","Garmin GPS","29","32","56.04","82","5","43.08","29.5489","-82.095299999999995",29.5489,-82.0953,"75-08","Central Valley","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","OU 5e4","The lake lies in the Alachua Prairies subdivision of the Northern Peninsual Plains division of the Ocala Uplift District","162","25","(Shafer et al. 1986)","TP4",53,59,72,93,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Jeffords Alachua"
"59","LW","Alachua","Jeffords",NA,"2","Ala-Jeffords-2","ALA-JEFFORDS-2","Alachua-Jeffords-2","St. Johns River",NA,"Lake","Lake","Garmin GPS","29","32","48.12","82","5","21.12","29.546700000000001","-82.089200000000005",29.5467,-82.0892,"75-08","Central Valley","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","OU 5e4","The lake lies in the Alachua Prairies subdivision of the Northern Peninsual Plains division of the Ocala Uplift District","162","25","(Shafer et al. 1986)","TP4",53,59,72,93,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Jeffords Alachua"
"60","LW","Alachua","Jeffords",NA,"3","Ala-Jeffords-3","ALA-JEFFORDS-3","Alachua-Jeffords-3","St. Johns River",NA,"Lake","Lake","Garmin GPS","29","32","59.28","82","5","19.68","29.549800000000001","-82.088800000000006",29.5498,-82.0888,"75-08","Central Valley","Mh3","The geology is dominated by phosphatic sand, silty sand, and clay of the Hawthorne Formation","OU 5e4","The lake lies in the Alachua Prairies subdivision of the Northern Peninsual Plains division of the Ocala Uplift District","162","25","(Shafer et al. 1986)","TP4",53,59,72,93,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Jeffords Alachua"
"61","LW","Alachua","Johnson Pond",NA,"1","Ala-JohnsonP-1","ALA-JOHNSONP-1","Alachua-Johnson Pond-1","St. Johns River",NA,"Lake","Lake","Street Atlas","29","43","24.2","82","20","54.7","29.723388888888888","-82.348527777777775",29.7233888888889,-82.3485277777778,"75-08","Central Valley","pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","si 1d","The lake lies in the High Flatwoods division of the Sea Island District",".",".",NA,"TP4",53,59,72,93,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Johnson Pond Alachua"
"62","LW","Alachua","Johnson Pond",NA,"2","Ala-JohnsonP-2","ALA-JOHNSONP-2","Alachua-Johnson Pond-2","St. Johns River",NA,"Lake","Lake","Street Atlas","29","43","19","82","20","54","29.721944444444446","-82.348333333333329",29.7219444444444,-82.3483333333333,"75-08","Central Valley","pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","si 1d","The lake lies in the High Flatwoods division of the Sea Island District",".",".",NA,"TP4",53,59,72,93,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Johnson Pond Alachua"
"63","LW","Alachua","Johnson Pond",NA,"3","Ala-JohnsonP-3","ALA-JOHNSONP-3","Alachua-Johnson Pond-3","St. Johns River",NA,"Lake","Lake","Street Atlas","29","43","13.3","82","20","52.2","29.72036111111111","-82.347833333333327",29.7203611111111,-82.3478333333333,"75-08","Central Valley","pbv","The geology is dominated by phosphatic sand, clayey fine sand, and clay of the Bone Valley Formation","si 1d","The lake lies in the High Flatwoods division of the Sea Island District",".",".",NA,"TP4",53,59,72,93,"TN5",1975,2216,2397,2701,NA,NA,NA,NA,NA,NA,NA,"Johnson Pond Alachua"
"64","LW","Alachua","Jonesville Quarry",NA,"1","Ala-JonesvilleQu-1","ALA-JONESVILLEQU-1","Alachua-Jonesville Quarry-1","St. Johns River",NA,"Lake","Lake","Garmin GPS","29","40","55.56","82","31","59.52","29.682099999999998","-82.533199999999994",29.6821,-82.5332,"65-06","Northern Peninsula Karst Plains","eo","The geology is dominated by limestone consisting of skeletons of fossils in a silt to sand size matrix of the Ocala Limestone Formation","OU 5e2","The lake lies in the Haile Limestone Plain subdivision of the Northern Peninsual Plains division of the Ocala Uplift District",".",".",NA,"TP6",248,281,328,355,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Jonesville Quarry Alachua"
"65","LW","Alachua","Jonesville Quarry",NA,"2","Ala-JonesvilleQu-2","ALA-JONESVILLEQU-2","Alachua-Jonesville Quarry-2","St. Johns River",NA,"Lake","Lake","Garmin GPS","29","40","55.2","82","32","1.68","29.681999999999999","-82.533799999999999",29.682,-82.5338,"65-06","Northern Peninsula Karst Plains","eo","The geology is dominated by limestone consisting of skeletons of fossils in a silt to sand size matrix of the Ocala Limestone Formation","OU 5e2","The lake lies in the Haile Limestone Plain subdivision of the Northern Peninsual Plains division of the Ocala Uplift District",".",".",NA,"TP6",248,281,328,355,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Jonesville Quarry Alachua"
"66","LW","Alachua","Jonesville Quarry",NA,"3","Ala-JonesvilleQu-3","ALA-JONESVILLEQU-3","Alachua-Jonesville Quarry-3","St. Johns River",NA,"Lake","Lake","Garmin GPS","29","40","55.56","82","32","3.48","29.682099999999998","-82.534300000000002",29.6821,-82.5343,"65-06","Northern Peninsula Karst Plains","eo","The geology is dominated by limestone consisting of skeletons of fossils in a silt to sand size matrix of the Ocala Limestone Formation","OU 5e2","The lake lies in the Haile Limestone Plain subdivision of the Northern Peninsual Plains division of the Ocala Uplift District",".",".",NA,"TP6",248,281,328,355,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Jonesville Quarry Alachua"
"67","LW","Alachua","Kingswood",NA,"1","Ala-Kingswood-1","ALA-KINGSWOOD-1","Alachua-Kingswood-1","St. Johns River",NA,"Lake","Lake","Google Earth","29","40","9","82","24","1.8","29.669166666666666","-82.400499999999994",29.6691666666667,-82.4005,"65-06","Northern Peninsula Karst Plains","MHl","The geology is dominated by clayey sand and clay with sandy to clayey limestone of the Hawthorne Formation","OU 5g3","The lake lies in the San Felasco Hammock subdivision of the Northern Peninsual Plains division of the Ocala Uplift District",".",".",NA,"TP6",248,281,328,355,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Kingswood Alachua"
"68","LW","Alachua","Kingswood",NA,"2","Ala-Kingswood-2","ALA-KINGSWOOD-2","Alachua-Kingswood-2","St. Johns River",NA,"Lake","Lake","Google Earth","29","40","8.6999999999999993","82","23","59.9","29.669083333333333","-82.399972222222218",29.6690833333333,-82.3999722222222,"65-06","Northern Peninsula Karst Plains","MHl","The geology is dominated by clayey sand and clay with sandy to clayey limestone of the Hawthorne Formation","OU 5g3","The lake lies in the San Felasco Hammock subdivision of the Northern Peninsual Plains division of the Ocala Uplift District",".",".",NA,"TP6",248,281,328,355,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Kingswood Alachua"
"69","LW","Alachua","Kingswood",NA,"3","Ala-Kingswood-3","ALA-KINGSWOOD-3","Alachua-Kingswood-3","St. Johns River",NA,"Lake","Lake","Google Earth","29","40","7.6","82","23","57.7","29.668777777777777","-82.399361111111105",29.6687777777778,-82.3993611111111,"65-06","Northern Peninsula Karst Plains","MHl","The geology is dominated by clayey sand and clay with sandy to clayey limestone of the Hawthorne Formation","OU 5g3","The lake lies in the San Felasco Hammock subdivision of the Northern Peninsual Plains division of the Ocala Uplift District",".",".",NA,"TP6",248,281,328,355,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Kingswood Alachua"
"70","LW","Alachua","Lakes Pond",NA,"1","Ala-LakesPD-1","ALA-LAKESPD-1","Alachua-Lakes Pond-1","St. Johns River",NA,"Lake","Lake","Garmin GPS","29","41","52.86","82","21","33.96","29.698016666666668","-82.359433333333328",29.6980166666667,-82.3594333333333,"65-06","Northern Peninsula Karst Plains","MHl","The geology is dominated by clayey sand and clay with sandy to clayey limestone of the Hawthorne Formation","OU 5g3","The lake lies in the San Felasco Hammock subdivision of the Northern Peninsual Plains division of the Ocala Uplift District",".",".",NA,"TP6",248,281,328,355,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Lakes Pond Alachua"
"71","LW","Alachua","Lakes Pond",NA,"2","Ala-LakesPD-2","ALA-LAKESPD-2","Alachua-Lakes Pond-2","St. Johns River",NA,"Lake","Lake","Garmin GPS","29","41","54.17","82","21","30.61","29.698380555555556","-82.358502777777773",29.6983805555556,-82.3585027777778,"65-06","Northern Peninsula Karst Plains","MHl","The geology is dominated by clayey sand and clay with sandy to clayey limestone of the Hawthorne Formation","OU 5g3","The lake lies in the San Felasco Hammock subdivision of the Northern Peninsual Plains division of the Ocala Uplift District",".",".",NA,"TP6",248,281,328,355,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Lakes Pond Alachua"
"72","LW","Alachua","Lakes Pond",NA,"3","Ala-LakesPD-3","ALA-LAKESPD-3","Alachua-Lakes Pond-3","St. Johns River",NA,"Lake","Lake","Garmin GPS","29","41","53.83","82","21","27.25","29.698286111111113","-82.357569444444451",29.6982861111111,-82.3575694444445,"65-06","Northern Peninsula Karst Plains","MHl","The geology is dominated by clayey sand and clay with sandy to clayey limestone of the Hawthorne Formation","OU 5g3","The lake lies in the San Felasco Hammock subdivision of the Northern Peninsual Plains division of the Ocala Uplift District",".",".",NA,"TP6",248,281,328,355,"TN4",1083,1140,1231,1369,NA,NA,NA,NA,NA,NA,NA,"Lakes Pond Alachua"
